image_url,Cluster,Sentiment
https://media.rtm.com/thegreatexchange/large/396ccbaa-d499-4a4a-b0fc-0a9a81a49abd.jpeg,4,Positive
https://media.rtm.com/thegreatexchange/large/32ee0d0f-0943-47d3-a948-c323cd55af5f.jpeg,95,Negative
https://media.rtm.com/thegreatexchange/large/71a6bb1f-c210-4a59-ad3d-c8ed007ac0ff.jpeg,13,Negative
https://media.rtm.com/thegreatexchange/large/aeb5391e-7d8f-4031-a553-3af70f5583fe.jpeg,51,Positive
https://media.rtm.com/thegreatexchange/large/91ec42b9-ed61-4b40-8082-fe82fc9a62cf.jpeg,32,Positive
https://media.rtm.com/thegreatexchange/large/fe5f7ba8-9778-459d-b513-e45cd0dcd693.jpeg,26,Positive
https://media.rtm.com/thegreatexchange/large/9ef3e1e4-b42b-41ca-bb5c-24006d476df7.jpeg,17,Positive
https://media.rtm.com/thegreatexchange/large/b96b539f-c03e-4e24-9e5a-ebfd02e7c63b.jpeg,70,Positive
https://media.rtm.com/thegreatexchange/large/8cf3d76a-6ef7-40a2-ad13-f109562a55ae.jpeg,47,Positive
https://media.rtm.com/thegreatexchange/large/2b46ebb3-2a96-428d-8f9d-9b8dd2b4f82f.jpeg,96,Positive
https://media.rtm.com/thegreatexchange/large/b2884895-9f75-4834-8312-a3ba81aad8a4.jpeg,49,Positive
https://media.rtm.com/thegreatexchange/large/3e2c502b-a07e-45ca-9712-ca8ec001c96f.jpeg,18,Positive
https://media.rtm.com/thegreatexchange/large/6b798679-16da-4f2d-b321-cd62c982e538.jpeg,32,Positive
https://media.rtm.com/thegreatexchange/large/9a89f645-a89c-40ff-8c04-5d08c61edb0e.jpeg,79,Positive
https://media.rtm.com/thegreatexchange/large/81197a12-a0e5-4570-8e4a-bbb4ae0fbfdf.jpeg,63,Positive
https://media.rtm.com/thegreatexchange/large/c2585cc9-a19c-4ce5-b26f-09edf2b864b3.jpeg,47,Neutral
https://media.rtm.com/thegreatexchange/large/d1297f47-2668-4739-bcc3-3e68c348cb70.jpeg,37,Positive
https://media.rtm.com/thegreatexchange/large/af79629a-89da-4c00-94ed-1ab2ea4abb7e.jpeg,40,Negative
https://media.rtm.com/thegreatexchange/large/5cf3845f-8f91-4850-91da-7d2ebb748e4e.jpeg,14,Positive
https://media.rtm.com/thegreatexchange/large/3ac8a590-a5b9-4841-affc-c3c6139f9560.jpeg,52,Positive
https://media.rtm.com/thegreatexchange/large/94dece8f-60fe-42bf-9558-d27832bc8ddb.jpeg,58,Neutral
https://media.rtm.com/thegreatexchange/large/06b98c39-9b07-4962-bf4b-6d7d5f806acf.jpeg,42,Positive
https://media.rtm.com/thegreatexchange/large/81555a7f-63e7-4019-8d82-6d959b1f2487.jpeg,29,Positive
https://media.rtm.com/thegreatexchange/large/9de27edf-de2d-4396-99fe-9d43acef3ee1.jpeg,16,Positive
https://media.rtm.com/thegreatexchange/large/64a10610-e142-4fde-9d19-7b5346b8567e.jpeg,86,Neutral
https://media.rtm.com/thegreatexchange/large/1fd63e03-a42a-4412-acbc-e851dacb64a7.jpeg,7,Negative
https://media.rtm.com/thegreatexchange/large/cac2be2b-350c-4e0e-be8f-67f73e863483.jpeg,6,Negative
https://media.rtm.com/thegreatexchange/large/d13e4a54-fe57-41c5-b2d3-d0a6ed9ffa87.jpeg,25,Positive
https://media.rtm.com/thegreatexchange/large/9db4ed9d-3f2d-4de9-b20f-30097fe66b21.jpeg,89,Positive
https://media.rtm.com/thegreatexchange/large/aa13107b-2bdb-43e6-bd26-81ec7746cbd9.jpeg,39,Negative
https://media.rtm.com/thegreatexchange/large/964cff31-9fff-4c1b-b450-69d0327e61ee.jpeg,28,Negative
https://media.rtm.com/thegreatexchange/large/c78cd87f-5865-449f-87b6-d3329491037d.jpeg,41,Positive
https://media.rtm.com/thegreatexchange/large/e5e929fb-3baa-413c-99d3-f2706998e238.jpeg,35,Positive
https://media.rtm.com/thegreatexchange/large/1ae0f319-7f8d-4981-aa76-4ee59ebd3280.jpeg,12,Negative
https://media.rtm.com/thegreatexchange/large/75729472-b3ae-4f3f-9b0b-840aae41c30f.jpeg,25,Positive
https://media.rtm.com/thegreatexchange/large/d543b3ff-c864-49e6-9979-946cd5f7cdf9.jpeg,25,Positive
https://media.rtm.com/thegreatexchange/large/acafbeda-f4e7-4817-8a55-eacb7f807e91.jpeg,9,Positive
https://media.rtm.com/thegreatexchange/large/4d73845d-2c68-43d9-bbd9-68651a4ee744.jpeg,61,Positive
https://media.rtm.com/thegreatexchange/large/aa45c343-d55b-4e63-9973-bc0f407b4d49.jpeg,3,Positive
https://media.rtm.com/thegreatexchange/large/4cbee4a3-23a1-4e56-9a2f-8783f781813c.jpeg,61,Positive
https://media.rtm.com/thegreatexchange/large/122406e1-3958-4a2c-9123-2e34a5594a96.jpeg,51,Positive
https://media.rtm.com/thegreatexchange/large/50f6f782-3d75-49c9-b76d-36fbb4d330d9.jpeg,94,Positive
https://media.rtm.com/thegreatexchange/large/8c7f06f8-9c31-46f3-bade-6d742529fd8b.jpeg,97,Positive
https://media.rtm.com/thegreatexchange/large/69abd287-b98e-41ad-9228-3713fc3d7d4d.jpeg,71,Positive
https://media.rtm.com/thegreatexchange/large/e647e11e-20fe-4525-9f64-f58485954a45.jpeg,7,Negative
https://media.rtm.com/thegreatexchange/large/6a74d70e-3157-481d-a44a-13ec3d8c090e.jpeg,40,Positive
https://media.rtm.com/thegreatexchange/large/89845591-ad63-4411-b443-4c175e662e18.jpeg,29,Neutral
https://media.rtm.com/thegreatexchange/large/84f35891-9f4f-46ec-b7f0-6b814e62efd4.jpeg,9,Positive
https://media.rtm.com/thegreatexchange/large/67b320aa-1371-4184-9a42-f1c29d38f156.jpeg,77,Positive
https://media.rtm.com/thegreatexchange/large/7fa4b0e2-9259-4185-a24a-4400018914d6.jpeg,83,Negative
https://media.rtm.com/thegreatexchange/large/a0014377-5d91-4e53-9ada-165f4360eea6.jpeg,72,Positive
https://media.rtm.com/thegreatexchange/large/2fdcc7ca-d768-41a4-81e4-307290f71b2b.jpeg,36,Positive
https://media.rtm.com/thegreatexchange/large/1c31d607-3cbc-40a9-9200-3dca5ee64031.jpeg,74,Positive
